_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,contributors_browser,e_abort,e_canplay,e_canplaythrough,e_durationchange,e_emptied,e_ended,e_error,e_loadeddata,e_loadedmetadata,e_loadstart,e_pause,e_play,e_playing,e_progress,e_ratechange,e_seeked,e_seeking,e_stalled,e_suspend,e_timeupdate,e_volumechange,e_waiting,keywords,avg_rating,bitdepth,bitrate,channels,description,duration,experiment_url,group,id,license,name,num_ratings,preview-hq-mp3,preview-hq-ogg,samplerate,tags,type,url,username
722683613,5/18/2015 08:17:23,1638369833,5/18/2015 08:15:52,false,clixsense,1.0,32609988,USA,IL,Chicago,172.56.12.107,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36",0,3,3,1,0,3,0,1,1,0,4,4,4,2,0,2,2,0,1,18,0,3,drum,3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 08:24:58,1638371512,5/18/2015 08:24:10,false,clixsense,1.0,6352682,GBR,H9,London,2.122.19.138,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,4,0,1,tap,3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 08:45:19,1638375897,5/18/2015 08:44:18,false,prodege,1.0,14583334,AUS,04,Brisbane,101.177.149.5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,4,0,1,"low, thump,",3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 09:00:12,1638378847,5/18/2015 08:59:35,false,prodege,1.0,9926799,GBR,"","",146.90.26.156,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,2,2,1,0,2,0,1,1,0,2,2,2,1,0,1,1,0,1,10,0,2,drum,3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 09:00:29,1638378914,5/18/2015 08:59:26,false,instagc,1.0,30442301,USA,OR,Coos Bay,71.12.121.242,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,3,3,1,0,3,0,1,1,0,3,3,3,1,0,2,2,0,1,15,0,3,"thump, hit, smack",3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 09:13:45,1638381581,5/18/2015 09:12:46,false,prodege,1.0,14528761,GBR,V2,Glasgow,2.222.244.231,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36 OPR/29.0.1795.47",0,2,2,1,0,2,0,1,1,1,2,2,2,1,0,1,1,0,2,11,0,2,drum,3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 09:14:15,1638381720,5/18/2015 09:10:14,false,prodege,1.0,10464405,CAN,ON,Toronto,142.20.20.193,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,8,8,1,0,8,0,1,1,0,8,8,8,2,0,7,7,0,1,43,0,8,"click, soft, tap",3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 09:19:34,1638382868,5/18/2015 09:17:32,false,gifthunterclub,1.0,24043308,GBR,"","",94.102.147.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,2,2,1,0,1,0,1,1,0,2,2,2,1,0,1,1,0,1,10,0,2,tapping,3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 09:26:32,1638384222,5/18/2015 09:25:54,false,vivatic,1.0,32338429,GBR,N7,Frimley,92.21.214.9,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0,0,4,4,3,0,4,0,1,1,0,5,5,5,2,5,3,3,0,1,28,0,4,"keyboard, typing",3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683613,5/18/2015 14:49:42,1638475823,5/18/2015 14:47:14,false,instagc,1.0,18531561,CAN,ON,Mississauga,99.229.92.227,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,3,3,1,0,3,0,1,1,0,3,3,3,1,0,2,2,0,1,17,0,3,"tap, click",3.7916666667,16,705,1,"Kick drums, both real and sampled, layered, phase-matched and processed in Cool Edit Pro. These DYRP kicks were created for a heavy rock / metal track.",0.9300453515,http://kyoto.let.vu.nl/~miltenburg/sounds/41421.mp3,111,41421,http://creativecommons.org/licenses/by/3.0/,DYRP KICK 003.wav,12,https://www.freesound.org/data/previews/41/41421_14771-hq.mp3,https://www.freesound.org/data/previews/41/41421_14771-hq.ogg,44100,drum kick machine processed real rock,wav,https://www.freesound.org/people/sandyrb/sounds/41421/,sandyrb
722683614,5/18/2015 08:17:23,1638369838,5/18/2015 08:15:52,false,clixsense,1.0,32609988,USA,IL,Chicago,172.56.12.107,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,7,0,1,laser,4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
722683614,5/18/2015 08:24:58,1638371509,5/18/2015 08:24:10,false,clixsense,1.0,6352682,GBR,H9,London,2.122.19.138,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,4,4,1,0,4,0,1,1,0,4,4,4,2,0,3,3,0,1,31,0,4,strange electonic,4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
722683614,5/18/2015 08:45:19,1638375899,5/18/2015 08:44:18,false,prodege,1.0,14583334,AUS,04,Brisbane,101.177.149.5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,2,2,1,0,2,0,1,1,0,2,2,2,2,0,1,1,0,1,15,0,2,stnthesized,4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
722683614,5/18/2015 09:00:12,1638378848,5/18/2015 08:59:35,false,prodege,1.0,9926799,GBR,"","",146.90.26.156,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,7,0,1,laser,4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
722683614,5/18/2015 09:00:29,1638378915,5/18/2015 08:59:26,false,instagc,1.0,30442301,USA,OR,Coos Bay,71.12.121.242,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,2,2,1,0,2,0,1,1,0,2,2,2,2,0,1,1,0,1,16,0,2,"buzz, saw, boing",4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
722683614,5/18/2015 09:13:45,1638381582,5/18/2015 09:12:46,false,prodege,1.0,14528761,GBR,V2,Glasgow,2.222.244.231,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36 OPR/29.0.1795.47",0,3,3,1,0,3,0,1,1,1,3,3,3,1,0,2,2,0,2,25,0,3,electronic,4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
722683614,5/18/2015 09:14:15,1638381721,5/18/2015 09:10:14,false,prodege,1.0,10464405,CAN,ON,Toronto,142.20.20.193,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,3,3,1,0,3,0,1,1,0,3,3,3,1,0,2,2,0,1,23,0,3,"future, keyboard, smooth",4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
722683614,5/18/2015 09:19:34,1638382862,5/18/2015 09:17:32,false,gifthunterclub,1.0,24043308,GBR,"","",94.102.147.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",0,3,3,1,0,3,0,1,1,0,4,4,4,1,0,2,2,0,1,25,0,3,zapping,4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
722683614,5/18/2015 09:26:32,1638384224,5/18/2015 09:25:54,false,vivatic,1.0,32338429,GBR,N7,Frimley,92.21.214.9,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0,0,1,1,3,0,1,0,1,1,0,1,1,1,2,1,0,0,0,1,8,0,1,"robot, noise",4.6666666667,16,705,1,"A thick, rich, chorused falling filter sweep with pitch modulation from an original analog Korg Polysix synth.",1.6377324263,http://kyoto.let.vu.nl/~miltenburg/sounds/11103.mp3,111,11103,http://creativecommons.org/licenses/by/3.0/,LowVibratoDrop.wav,3,https://www.freesound.org/data/previews/11/11103_29532-hq.mp3,https://www.freesound.org/data/previews/11/11103_29532-hq.ogg,44100,analog bleep chorus drop fat filter fx korg low polysix sweep synth thick vibrato warm,wav,https://www.freesound.org/people/JimPurbrick/sounds/11103/,JimPurbrick
