_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,contributors_browser,e_abort,e_canplay,e_canplaythrough,e_durationchange,e_emptied,e_ended,e_error,e_loadeddata,e_loadedmetadata,e_loadstart,e_pause,e_play,e_playing,e_progress,e_ratechange,e_seeked,e_seeking,e_stalled,e_suspend,e_timeupdate,e_volumechange,e_waiting,keywords,avg_rating,bitdepth,bitrate,channels,description,duration,experiment_url,id,license,name,num_ratings,preview-hq-mp3,preview-hq-ogg,samplerate,tags,type,url,username
666412941,2/4/2015 15:34:15,1550202980,2/4/2015 15:33:08,false,prodege,1.0,30489373,GBR,N7,Staines,86.171.235.238,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:35.0) Gecko/20100101 Firefox/35.0,0,2,2,3,0,2,0,1,1,0,2,2,2,3,2,1,1,0,1,45,0,2,"hoover,vacuum",3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 15:54:19,1550216404,2/4/2015 15:52:58,false,clixsense,1.0,17950689,GBR,Y3,Treharris,92.2.37.252,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,21,0,1,"water,splash,whoosh",3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 16:21:39,1550238221,2/4/2015 16:20:06,false,neodev,1.0,29074051,GBR,G5,Folkestone,80.6.67.18,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,2,2,3,0,2,0,1,1,0,3,3,3,2,3,1,1,0,1,44,0,2,"engine truning off,drill,winding down",3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 16:22:53,1550239158,2/4/2015 16:21:51,false,neodev,1.0,18137958,USA,PA,Philadelphia,207.245.124.66,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,2,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,21,0,1,a motorcycle revving up,3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 16:28:47,1550243436,2/4/2015 16:25:32,false,neodev,1.0,11035031,CAN,ON,Scarborough,99.245.54.168,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,22,0,1,motorcycle， launch,3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 16:46:46,1550257965,2/4/2015 16:45:45,false,instagc,1.0,31184650,USA,IA,Des Moines,63.153.194.104,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; rv:11.0) like Gecko,0,1,1,1,0,1,0,1,1,1,0,1,1,2,0,0,0,0,0,25,0,1,"electrical,vaccuum,loud",3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 16:48:07,1550259009,2/4/2015 16:47:03,false,clixsense,1.0,10319610,USA,OH,Berea,75.118.61.247,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,21,0,1,"whirr,buzz",3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 16:52:05,1550262552,2/4/2015 16:51:20,false,gifthulk,1.0,23743236,USA,,,73.208.31.70,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.3.4000 Chrome/30.0.1599.101 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,0,0,1,1,24,0,1,vacuum,3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 16:55:27,1550265567,2/4/2015 16:53:42,false,prodege,1.0,27939470,GBR,X5,Cardiff,2.101.226.183,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0,2,2,1,0,2,0,1,1,0,2,2,2,1,0,1,1,0,1,46,0,2,saw,3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412941,2/4/2015 17:19:38,1550283887,2/4/2015 17:18:24,false,instagc,1.0,21507445,USA,VA,Richmond,76.27.162.106,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,22,0,1,electric motor,3.7727272727,16,705,1,Vacuum start and stop,5.1838548753,http://kyoto.let.vu.nl/~miltenburg/sounds/14093.mp3,14093,http://creativecommons.org/publicdomain/zero/1.0/,6.wav,11,https://www.freesound.org/data/previews/14/14093_33634-hq.mp3,https://www.freesound.org/data/previews/14/14093_33634-hq.ogg,44100,buzz latch machine mechanical whir,wav,https://www.freesound.org/people/adcbicycle/sounds/14093/,adcbicycle
666412942,2/4/2015 15:34:15,1550202979,2/4/2015 15:33:08,false,prodege,1.0,30489373,GBR,N7,Staines,86.171.235.238,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:35.0) Gecko/20100101 Firefox/35.0,0,2,2,2,0,2,0,1,1,0,3,3,2,2,3,1,1,0,1,11,0,2,"scratch,scrape",0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 15:54:19,1550216388,2/4/2015 15:52:58,false,clixsense,1.0,17950689,GBR,Y3,Treharris,92.2.37.252,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,"short,buzz",0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 16:21:39,1550238229,2/4/2015 16:20:06,false,neodev,1.0,29074051,GBR,G5,Folkestone,80.6.67.18,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,2,2,2,0,2,0,1,1,0,2,2,2,2,2,1,1,0,1,7,0,2,nothing,0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 16:22:53,1550239163,2/4/2015 16:21:51,false,neodev,1.0,18137958,USA,PA,Philadelphia,207.245.124.66,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,2,2,2,0,2,0,1,1,0,2,2,2,1,2,1,1,0,1,7,0,2,a button being clicked once,0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 16:28:47,1550243434,2/4/2015 16:25:32,false,neodev,1.0,11035031,CAN,ON,Scarborough,99.245.54.168,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,2,0,1,"break,short",0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 16:46:46,1550257946,2/4/2015 16:45:45,false,instagc,1.0,31184650,USA,IA,Des Moines,63.153.194.104,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; rv:11.0) like Gecko,0,1,1,1,0,2,0,1,1,1,0,1,2,0,0,1,1,0,0,8,0,1,"quick,static,loud",0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 16:48:07,1550259011,2/4/2015 16:47:03,false,clixsense,1.0,10319610,USA,OH,Berea,75.118.61.247,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0,5,5,1,0,5,0,1,1,0,5,5,5,1,0,4,4,0,1,13,0,5,buzz,0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 16:52:05,1550262551,2/4/2015 16:51:20,false,gifthulk,1.0,23743236,USA,,,73.208.31.70,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.3.4000 Chrome/30.0.1599.101 Safari/537.36",0,1,1,1,0,3,0,1,1,1,3,3,3,1,0,2,2,1,1,6,0,1,tweet,0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 16:55:27,1550265566,2/4/2015 16:53:42,false,prodege,1.0,27939470,GBR,X5,Cardiff,2.101.226.183,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,3,0,1,buzz,0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412942,2/4/2015 17:19:38,1550283886,2/4/2015 17:18:24,false,instagc,1.0,21507445,USA,VA,Richmond,76.27.162.106,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,"power off sound,static",0,16,705,1,audio files obtained importing some non-audio file like (jpeg or txt) into Audacity as Raw data.,0.091292517,http://kyoto.let.vu.nl/~miltenburg/sounds/35090.mp3,35090,http://creativecommons.org/licenses/sampling+/1.0/,raw_1.wav,0,https://www.freesound.org/data/previews/35/35090_336652-hq.mp3,https://www.freesound.org/data/previews/35/35090_336652-hq.ogg,44100,glitch noise raw,wav,https://www.freesound.org/people/franzrosati/sounds/35090/,franzrosati
666412943,2/4/2015 15:36:38,1550204498,2/4/2015 15:34:17,false,prodege,1.0,30489373,GBR,N7,Staines,86.171.235.238,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:35.0) Gecko/20100101 Firefox/35.0,0,5,5,3,0,3,0,1,1,0,5,5,5,5,5,3,4,0,1,214,0,3,"beep,machine,xerox,whirring",4.1842105263,16,1411,2,"Another slice of tree bound for the dustbin, a  photocopier makes a single copy. Recording chain: Audio Technica AT3032 (stereo mic pair) - Edirol R44 (digital recorder). ",17.880861678,http://kyoto.let.vu.nl/~miltenburg/sounds/54730.mp3,54730,http://creativecommons.org/licenses/by/3.0/,Photocopier.wav,19,https://www.freesound.org/data/previews/54/54730_29541-hq.mp3,https://www.freesound.org/data/previews/54/54730_29541-hq.ogg,44100,fans spool machine xerox copier duplicate machines electro-mechanics photocopier copying office,wav,https://www.freesound.org/people/digifishmusic/sounds/54730/,digifishmusic
